lat,lon,pdr_mean,pdr_std,N,source_folder,stat_file
36.284037,127.322317,0.023161172443240882,0.012273897379607651,27,lat36.284037_lon127.322317,results_lat36.284037_lon127.322317_stat.txt
36.284352,127.282719,0.06276553128932737,0.031534320456872794,46,lat36.284352_lon127.282719,results_lat36.284352_lon127.282719_stat.txt
36.284491,127.362422,0.026352252497854153,0.019103730567261928,44,lat36.284491_lon127.362422,results_lat36.284491_lon127.362422_stat.txt
36.284681,127.408272,0.028333676910161833,0.015733431148796526,49,lat36.284681_lon127.408272,results_lat36.284681_lon127.408272_stat.txt
36.284965,127.259475,0.06314610927414915,0.1780290953473527,16,lat36.284965_lon127.259475,results_lat36.284965_lon127.259475_stat.txt
36.28498,127.298385,0.027352460883697034,0.015605765858739063,33,lat36.284980_lon127.298385,results_lat36.284980_lon127.298385_stat.txt
36.285089,127.308183,0.01935969528976005,0.013658065748652793,19,lat36.285089_lon127.308183,results_lat36.285089_lon127.308183_stat.txt
36.285479,127.370455,0.02274407376028476,0.01039926525940721,45,lat36.285479_lon127.370455,results_lat36.285479_lon127.370455_stat.txt
36.285664,127.412278,0.028191282259218183,0.010929781410639423,41,lat36.285664_lon127.412278,results_lat36.285664_lon127.412278_stat.txt
36.28576,127.315066,0.025222944948662052,0.014971745980855265,29,lat36.285760_lon127.315066,results_lat36.285760_lon127.315066_stat.txt
36.285963,127.438096,0.05556691759121787,0.034281666427815195,45,lat36.285963_lon127.438096,results_lat36.285963_lon127.438096_stat.txt
36.286129,127.325122,0.042474496396516494,0.18117751352643321,10,lat36.286129_lon127.325122,results_lat36.286129_lon127.325122_stat.txt
36.286718,127.374408,0.0545557483012078,0.13172339993009408,18,lat36.286718_lon127.374408,results_lat36.286718_lon127.374408_stat.txt
36.286793,127.462578,0.03360833202594762,0.025396100499103045,30,lat36.286793_lon127.462578,results_lat36.286793_lon127.462578_stat.txt
36.286971,127.454495,0.035748404150812804,0.022668130457516197,25,lat36.286971_lon127.454495,results_lat36.286971_lon127.454495_stat.txt
36.287748,127.462468,0.04852713300806883,0.028194803736303727,36,lat36.287748_lon127.462468,results_lat36.287748_lon127.462468_stat.txt
36.287854,127.401497,0.026574290727614427,0.01901411640856961,31,lat36.287854_lon127.401497,results_lat36.287854_lon127.401497_stat.txt
36.287939,127.264967,0.029913904791296225,0.015708108346735496,20,lat36.287939_lon127.264967,results_lat36.287939_lon127.264967_stat.txt
36.288334,127.317446,0.049302662386389785,0.025852899429588728,48,lat36.288334_lon127.317446,results_lat36.288334_lon127.317446_stat.txt
36.288603,127.267834,0.06435342141055533,0.042049722797037906,33,lat36.288603_lon127.267834,results_lat36.288603_lon127.267834_stat.txt
36.289395,127.461181,0.03777734903176396,0.028503726034569694,25,lat36.289395_lon127.461181,results_lat36.289395_lon127.461181_stat.txt
36.289477,127.429864,0.045614128610400484,0.02614726393540498,30,lat36.289477_lon127.429864,results_lat36.289477_lon127.429864_stat.txt
36.289859,127.372656,0.0750495940435269,0.16889633267181603,20,lat36.289859_lon127.372656,results_lat36.289859_lon127.372656_stat.txt
36.289911,127.443696,0.054482783593729024,0.17976893208125377,16,lat36.289911_lon127.443696,results_lat36.289911_lon127.443696_stat.txt
36.290401,127.340419,0.029732423148447245,0.024576026053340246,43,lat36.290401_lon127.340419,results_lat36.290401_lon127.340419_stat.txt
36.290448,127.275894,0.0705731783381442,0.03338129148029131,43,lat36.290448_lon127.275894,results_lat36.290448_lon127.275894_stat.txt
36.290464,127.392199,0.018889322680674055,0.010966633917353703,50,lat36.290464_lon127.392199,results_lat36.290464_lon127.392199_stat.txt
36.290648,127.346575,0.027264878504005698,0.015793741959829508,44,lat36.290648_lon127.346575,results_lat36.290648_lon127.346575_stat.txt
36.29066,127.465257,0.029350398894360735,0.020679074858270127,27,lat36.290660_lon127.465257,results_lat36.290660_lon127.465257_stat.txt
36.290817,127.487158,0.04904791445257614,0.029591320488236025,18,lat36.290817_lon127.487158,results_lat36.290817_lon127.487158_stat.txt
36.291021,127.317207,0.0679233538770171,0.03054433834347237,47,lat36.291021_lon127.317207,results_lat36.291021_lon127.317207_stat.txt
36.291148,127.336937,0.0177837818609805,0.012110671276660007,26,lat36.291148_lon127.336937,results_lat36.291148_lon127.336937_stat.txt
36.291234,127.487703,0.05004135361988578,0.03139925230992802,38,lat36.291234_lon127.487703,results_lat36.291234_lon127.487703_stat.txt
36.29162,127.273765,0.07536385497456942,0.03135943113368293,48,lat36.291620_lon127.273765,results_lat36.291620_lon127.273765_stat.txt
36.29172,127.270938,0.07049680438779389,0.04453640077973784,38,lat36.291720_lon127.270938,results_lat36.291720_lon127.270938_stat.txt
36.29179,127.324655,0.0723045660530702,0.05169986971391567,32,lat36.291790_lon127.324655,results_lat36.291790_lon127.324655_stat.txt
36.29179,127.417091,0.030918837470074664,0.019204459884621963,20,lat36.291790_lon127.417091,results_lat36.291790_lon127.417091_stat.txt
