lat,lon,pdr_mean,pdr_std,source_folder,stat_file
36.396444,127.420915,0.02281959876647747,0.017586262159923774,lat36.396444_lon127.420915,results_lat36.396444_lon127.420915_stat.txt
36.396576,127.443539,0.02516227986853925,0.016342991490135222,lat36.396576_lon127.443539,results_lat36.396576_lon127.443539_stat.txt
36.396665,127.363775,0.0537690014437416,0.028721412775442882,lat36.396665_lon127.363775,results_lat36.396665_lon127.363775_stat.txt
36.396757,127.409013,0.018137985614881336,0.012600856545923852,lat36.396757_lon127.409013,results_lat36.396757_lon127.409013_stat.txt
36.39689,127.49195,0.04375594326786841,0.018863381543679756,lat36.396890_lon127.491950,results_lat36.396890_lon127.491950_stat.txt
36.397054,127.531977,0.05412809043552422,0.03565363778214483,lat36.397054_lon127.531977,results_lat36.397054_lon127.531977_stat.txt
36.397113,127.393245,0.022992836547216077,0.013227036206171239,lat36.397113_lon127.393245,results_lat36.397113_lon127.393245_stat.txt
36.397449,127.313721,0.05118169371610016,0.030527999379007128,lat36.397449_lon127.313721,results_lat36.397449_lon127.313721_stat.txt
36.397507,127.3615,0.054832508109677505,0.028758750895362395,lat36.397507_lon127.361500,results_lat36.397507_lon127.361500_stat.txt
36.397656,127.41982,0.024357342030307958,0.01746394395612057,lat36.397656_lon127.419820,results_lat36.397656_lon127.419820_stat.txt
36.397957,127.529899,0.057935879048759874,0.03992895555774423,lat36.397957_lon127.529899,results_lat36.397957_lon127.529899_stat.txt
36.398244,127.41689,0.021216525420247618,0.012432026635363037,lat36.398244_lon127.416890,results_lat36.398244_lon127.416890_stat.txt
36.399046,127.530498,0.060022254932752366,0.041509241621981295,lat36.399046_lon127.530498,results_lat36.399046_lon127.530498_stat.txt
36.399766,127.491393,0.04508617092435201,0.025100029929057206,lat36.399766_lon127.491393,results_lat36.399766_lon127.491393_stat.txt
36.399859,127.45072,0.031841445079668775,0.015704157359829968,lat36.399859_lon127.450720,results_lat36.399859_lon127.450720_stat.txt
36.39986,127.450711,0.03201763617710098,0.01571471442675216,lat36.399860_lon127.450711,results_lat36.399860_lon127.450711_stat.txt
36.400266,127.433375,0.02033542694893798,0.010428512054353497,lat36.400266_lon127.433375,results_lat36.400266_lon127.433375_stat.txt
36.400462,127.414468,0.0197808494030504,0.016167615418996847,lat36.400462_lon127.414468,results_lat36.400462_lon127.414468_stat.txt
36.400546,127.317382,0.057108858814022855,0.03301612994265952,lat36.400546_lon127.317382,results_lat36.400546_lon127.317382_stat.txt
36.400821,127.315057,0.05971478612137018,0.0321115792437437,lat36.400821_lon127.315057,results_lat36.400821_lon127.315057_stat.txt
36.400981,127.42932,0.020564273478154205,0.011181079190124626,lat36.400981_lon127.429320,results_lat36.400981_lon127.429320_stat.txt
36.400992,127.411092,0.019243743684158342,0.011312472298625984,lat36.400992_lon127.411092,results_lat36.400992_lon127.411092_stat.txt
36.401397,127.437886,0.02355376668113218,0.014333221000756789,lat36.401397_lon127.437886,results_lat36.401397_lon127.437886_stat.txt
36.401502,127.387612,0.05649084985008942,0.026880912214926656,lat36.401502_lon127.387612,results_lat36.401502_lon127.387612_stat.txt
36.40246,127.479296,0.046403124822090414,0.01885969230862527,lat36.402460_lon127.479296,results_lat36.402460_lon127.479296_stat.txt
36.402593,127.529225,0.05565859636412718,0.03064819166439733,lat36.402593_lon127.529225,results_lat36.402593_lon127.529225_stat.txt
36.402633,127.355743,0.05904536820820791,0.03541880827750891,lat36.402633_lon127.355743,results_lat36.402633_lon127.355743_stat.txt
