index,random_latitude,random_longitude,snapped_latitude,snapped_longitude,snap_distance_m,experiment_id,incident_size,amb_velocity,uav_velocity,total_samples,random_seed,is_use_time,uav_size,scenario_gen_time_sec,simulation_time_sec,api_call_count,status,failure_reason,평균 시나리오 생성 시간(초),평균 시뮬레이션 실행 시간(초),평균 API 호출 수,전체 좌표 수,실험 성공 수,성공률(%)
930,36.47611737,127.3782815,36.476125,127.378935,58.43491329,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.02,0.66,37,success,,,,,,,
931,36.25740005,127.4438237,36.257902,127.444287,69.57841632,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.15,0.68,36,success,,,,,,,
932,36.3965642,127.4898746,36.39689,127.49195,189.258482,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.16,0.73,38,success,,,,,,,
933,36.44588402,127.4226706,36.445916,127.422707,4.81970124,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.13,0.68,38,success,,,,,,,
934,36.3371997,127.3701405,36.336715,127.370009,55.16764938,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.11,0.68,37,success,,,,,,,
935,36.21720515,127.4390742,36.217886,127.439068,75.7091331,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.14,0.68,36,success,,,,,,,
936,36.44736483,127.3779082,36.44861,127.379148,177.3935784,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,42.36,0.67,37,success,,,,,,,
937,36.2631665,127.4086725,36.26324,127.408786,13.05432887,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.84,0.68,35,success,,,,,,,
938,36.27564676,127.2888113,36.275647,127.289184,33.40934285,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.16,0.66,36,success,,,,,,,
939,36.32492794,127.3075657,36.325254,127.307496,36.78945256,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.21,0.68,36,success,,,,,,,
940,36.39812823,127.5283769,36.397957,127.529899,137.5519011,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,40.93,0.67,39,success,,,,,,,
941,36.32499214,127.4246144,36.325087,127.424875,25.62104518,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.11,0.67,35,success,,,,,,,
942,36.49755874,127.3796302,36.497352,127.380062,44.92223487,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.54,0.67,37,success,,,,,,,
943,36.32237777,127.3037375,36.322896,127.303626,58.48460484,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.25,0.67,36,success,,,,,,,
944,36.46981643,127.4762615,36.468449,127.475106,183.8370751,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,40.84,0.79,39,success,,,,,,,
945,36.42418284,127.4017153,36.424335,127.401332,38.23995544,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.18,0.69,37,success,,,,,,,
946,36.34343846,127.3401973,36.343423,127.340242,4.355086767,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.11,0.67,36,success,,,,,,,
947,36.37303561,127.5122161,36.373373,127.510186,185.5862125,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.15,0.66,38,success,,,,,,,
948,36.30629104,127.2949245,36.30585,127.29521,55.31523492,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.18,0.65,36,success,,,,,,,
949,36.34358852,127.5064169,36.343738,127.509167,246.8692563,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.2,0.68,38,success,,,,,,,
950,36.28142639,127.3531849,36.281414,127.353543,32.12674415,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.13,0.66,35,success,,,,,,,
951,36.34392253,127.462724,36.344067,127.46003,241.8230763,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.13,0.67,37,success,,,,,,,
952,36.41229375,127.3783808,36.412309,127.378232,13.42641716,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.29,0.69,37,success,,,,,,,
953,36.39910415,127.4508515,36.399859,127.45072,84.756643,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.13,0.68,38,success,,,,,,,
954,36.44113799,127.38371,36.441331,127.383612,23.184281,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.13,0.68,37,success,,,,,,,
955,36.35902448,127.4391709,36.359793,127.439838,104.2667643,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,40.09,0.68,39,success,,,,,,,
956,36.29144242,127.4101285,36.291448,127.410126,0.660547024,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.14,0.68,36,success,,,,,,,
957,36.31514684,127.2795028,36.315116,127.280619,100.0690872,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.14,0.66,36,success,,,,,,,
958,36.31501223,127.2926097,36.313974,127.293915,164.333008,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.16,0.66,36,success,,,,,,,
959,36.37582859,127.3750631,36.375609,127.37467,42.8352837,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.63,0.68,38,success,,,,,,,
960,36.32078254,127.4383193,36.32078,127.438308,1.0505143,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.12,0.67,35,success,,,,,,,
961,36.27062429,127.3864734,36.269985,127.386372,71.66484739,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.11,0.68,35,success,,,,,,,
962,36.38946952,127.3081203,36.389644,127.308141,19.48956296,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.66,38,success,,,,,,,
963,36.32698643,127.3096229,36.327024,127.309656,5.121290833,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.13,0.67,36,success,,,,,,,
964,36.25851446,127.3469713,36.258562,127.346537,39.29516512,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.09,0.67,35,success,,,,,,,
965,36.37564578,127.2969525,36.375654,127.296678,24.59178739,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.27,0.68,37,success,,,,,,,
966,36.27884193,127.4416348,36.278689,127.441669,17.28008157,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.21,0.66,35,success,,,,,,,
967,36.48563588,127.3952992,36.485465,127.395351,19.55596613,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,42.97,0.68,38,success,,,,,,,
968,36.23678996,127.4566304,36.236863,127.455127,135.0791165,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.15,0.69,36,success,,,,,,,
969,36.41945996,127.2993344,36.419377,127.299516,18.6861112,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.14,0.66,37,success,,,,,,,
970,36.26928674,127.3482594,36.269886,127.348452,68.83649373,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.15,0.67,35,success,,,,,,,
971,36.37896177,127.4532604,36.379019,127.453024,22.10068706,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.18,0.67,38,success,,,,,,,
972,36.27208668,127.3538845,36.270806,127.354616,156.7798939,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.14,0.68,35,success,,,,,,,
973,36.33369382,127.4491292,36.333589,127.449256,16.27673998,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.13,0.69,36,success,,,,,,,
974,36.34480277,127.3069724,36.344768,127.306789,16.87702191,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.1,0.69,36,success,,,,,,,
975,36.28320537,127.4718716,36.283257,127.471843,6.286993883,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.14,0.68,36,success,,,,,,,
976,36.32131031,127.4467023,36.321446,127.446794,17.17784316,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.54,0.76,36,success,,,,,,,
977,36.42754452,127.4049849,36.426609,127.404008,135.8682357,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.96,0.68,37,success,,,,,,,
978,36.32194439,127.3140514,36.322344,127.313693,54.8237191,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.13,0.67,36,success,,,,,,,
979,36.38576411,127.4318163,36.385568,127.431134,64.85613521,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.17,0.68,38,success,,,,,,,
980,36.27605329,127.4541319,36.275769,127.455801,152.9296936,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.14,0.68,35,success,,,,,,,
981,36.36783992,127.3237351,36.36784,127.323425,27.76823985,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.14,0.67,38,success,,,,,,,
982,36.41735898,127.4432242,36.41716,127.443587,39.2880249,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.95,0.67,38,success,,,,,,,
983,36.33133418,127.3073172,36.331683,127.30713,42.25623389,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.14,0.7,36,success,,,,,,,
984,36.43769101,127.3975249,36.4375,127.39775,29.27031311,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.12,0.68,37,success,,,,,,,
985,36.30771774,127.4419982,36.307789,127.442056,9.466471166,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,42.33,0.68,35,success,,,,,,,
986,36.32732661,127.2664297,36.327295,127.265766,59.55853994,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.1,0.68,36,success,,,,,,,
987,36.340364,127.2995606,36.340555,127.29867,82.54500485,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.13,0.67,36,success,,,,,,,
988,36.40660281,127.384038,36.40659,127.384024,1.895709078,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.16,0.69,37,success,,,,,,,
989,36.38084701,127.3444657,36.381003,127.343576,81.51117648,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.13,0.67,38,success,,,,,,,
990,36.32088477,127.4454694,36.321038,127.44557,19.2757662,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.14,0.67,36,success,,,,,,,
991,36.30797019,127.4627596,36.308246,127.462007,74.08243267,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.15,0.69,36,success,,,,,,,
992,36.43308953,127.4449232,36.433454,127.445017,41.38754964,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.18,0.67,38,success,,,,,,,
993,36.29488988,127.364579,36.295452,127.36241,204.1883334,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.16,0.68,35,success,,,,,,,
994,36.23970917,127.4820674,36.238654,127.479783,236.0919686,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.13,0.69,36,success,,,,,,,
995,36.34009051,127.3221209,36.341318,127.320633,190.7636894,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,37.15,0.68,36,success,,,,,,,
996,36.43484021,127.4260684,36.434756,127.42646,36.26312083,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,40.17,0.69,39,success,,,,,,,
997,36.4379743,127.4569649,36.436326,127.456629,185.7293207,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,39.93,0.67,38,success,,,,,,,
998,36.35918036,127.2717794,36.361235,127.272708,243.1278274,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,38.11,0.7,37,success,,,,,,,
999,36.28427727,127.3896685,36.284036,127.389889,33.32396903,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.1,0.67,35,success,,,,,,,
1000,36.2435493,127.30743,36.243108,127.308893,140.0750189,daejeon_exp_20260129_205304,30,40,80,30,0,TRUE,0,36.11,0.67,35,success,,,,,,,
